"Labeled Data","Final Label","Dataset Name"
"Whereas I believe that Aditya can and will make a strong leader one day, unfortunately this position is not well suited to show off leadership skills.","NA","Mentor"
"At this distribution center, the Inventory Department consists of just one person; the Inventory Manager, so there are no employees to lead.","NA","Mentor"
"However, Aditya has performed well when called upon to direct employees involved in any day to day inventory functions and projects.
","NA","Mentor"
"While Hannah excelled in her contributions on our team, the internship role did not lend itself to a strong representation from the above listed LEADERSHIP competency.","NA","Mentor"
"I can see her career benefitting from a boost in self-confidence in her knowledge and abilities going forward.
","NA","Mentor"
"While Sarah excelled in her contributions on our team, the internship role did not lend itself to a strong representation from the above listed LEADERSHIP competency.","NA","Mentor"
"I can see her career benefitting from a boost in self-confidence in her own knowledge and abilities going forward.
","NA","Mentor"
"While she did show leadership skills in her work on several projects, I never really felt like she stepped up as a definitive leader during the course of production on projects.","NA","Mentor"
"I think she still has some room to grow in terms of confidence with the process and will be given an opportunity to take the lead on a project to test and grow these skills.
","NA","Mentor"
"While there have not been that many opportunities for collaboration and working with others, our organization has various departments and experts.","NA","Mentor"
"I would have liked to have seen Lucinda get to know and utilize those folks more deeply over her time here.","STC","Mentor"
"I think this confidence and maturity will certainly come with time and I am not concerned at all that she will not develop this strength with a little more experience.
","NA","Mentor"
"While Tyler works well in a team, she can improve in taking the inititiave or a leadership role.","IDK","Mentor"
"She is becoming more familiar with our programs and events and hopefully will do so next semester.
","NA","Mentor"
"William likes to do things himself, instead of delegating.","STC","Mentor"
"He could expand this by learning to lead others to do things they are capable of doing, which he has been working on.
","NA","Mentor"
"William not only works with his mentees as a mentor but takes on other mentees and help them during study hall with Math and other homework.
","STF","Mentor"
"worked solo
","NA","Mentor"
"Worked solo most of the semester
","NA","Mentor"
"Zach has great leadership skill as he has guided some of his past mentee with his leadership skills who are not mentors as well.
","STF","Mentor"
"Zach has great leadership skills and displays them withhis mentors and with his fraternity
","NA","Mentor"
"During one of our weekly fraud training meetings, the fraud prevention manager encouraged all the employees to continue to work hard to prevent passport fraud. 
","STF","Student"
"(this is repeated from before, but also with the stipulation that throughout this whole process I performed the basic-level shifts to show how they *should* be done, providing an example to strive towards).","NA","Student"
"When I started up as CPT, a bunch of SPOs were, basically, awful- sleeping in cars, not scanning all buildings, not meeting scan times, going inside, ect.","NA","Student"
"This was at first due to lack of viewable scans (when we were transitioning between systems), but it continued afterwards once the norm of slacking was established.","TC","Student"
"Changing that was difficult and took many tough conversations and arm-twisting (both for SGTs and LTs to watch for this, as well as with the offending SPOs).","STC","Student"
"With our low numbers now and lack of scan checks with the move and issues for the past month beforehand, there was a danger that this slack-ness would return.","TC","Student"
