ID,PID,Text
1449,1449_0,"""One of my first few weeks Dr. Dye allowed me to attend, and help direct, one of the quarterly board meetings."
1449,1449_1,"There were several important people in attendance and I got my first real insight on how to step in and aid through minor leadership at a board meeting. ""
"
1450,1450_0,"""One of my goals for this semester was to create opportunities for the students attending the Business in Paris program to get to know one another before actually arriving in Paris."
1450,1450_1,"To do this, I implemented various team building and discussion points throughout the pre-departure orientation sessions where students had to find things in common which would hopefully lead to developing relationships prior to leaving for Paris."
1450,1450_2,"This is important because it's comforting to know the people around you before arriving in a foreign place together.""
"
1451,1451_0,"""One of my other friends (not in the internship) has an app he had been working on for a few months, he needed some advice and some direction"
1451,1451_1,so I suggested meeting with a potential stakeholder who could help achieve the vision.
1451,1451_2,"This stakeholder was one of the professional connections I had made during the internship, so I set up a meeting and fascinated a one hour discussion helping my friend figure out what his biggest road-blocks were and how my professional connection could help with overcoming those."
1451,1451_3,"During the discussion I helped communicate the relevant accomplishments that helped this new steak-holder get a better sense of how he was able to help.""
"
1452,1452_0,One of my primary jobs as the intern this semester was to encourage our counselors and hold them accountable for caring for our campers intentionally and enthusiastically.
1452,1452_1,"At the end of the weekend we were then able to communicate how wonderful our weekend had been to the parents and caregivers of our campers (stakeholders).
"
1453,1453_0,One of my projects during my internship was to mange rework on a part.
1453,1453_1,"I had be sure that we stayed focus and met our deadline for the parts. 
"
1454,1454_0,One of my responsibilities is to train the new ambassadors.
1454,1454_1,I implemented several interactive activities based around practicing conversations and answering questions with prospective students that included group discussions on how to approach difficult subjects or questions that get brought up.
1454,1454_2,We all had the same goal of making sure each of us represent the Honors College and Clemson in the best possible way.
1454,1454_3,"My job was to empower them through the activities and providing them the resources necessary so that they were comfortable in achieving this common goal. 
"
1455,1455_0,One of my roles in project management is to help groups develop a scope and tasklist for their projects.
