ID,PID,Text
588,588_3,"In part of the interview, we were role playing what a prospective visit would be like with a student to evaluate how personable each applicant was."
825,825_0,My leadership skills have improved greatly over the past semester.
852,852_1,"As my internship is physics heavy, I am not familiar with a lot of the terminology, but I do take an interest in the health physics side of it, so my mentors took the time to talk to me about the health physics side of my internship.""
"
51,51_0,An example of a time I did this was during the project with the Continuing Medical Education (CME) office.
704,704_2,"I then updated our supervisor on the progress we had made.""
"
55,55_7,"I attend many professional conferences with professional foresters and I'm able to bring this up in conversation.""
"
859,859_2,"At first, I didn't feel this was a serious issue, but as time went on, more and more people mentioned this to me, my counterpart (Quinton), and another coworker (will remain nameless)."
1201,1201_1,"This included how to engage them into our social media, how to enhance our website, different platforms of communication, and what kind of content they wanted to see.""
"
995,995_6,"Now, we wait for drivers to ask if the ECV is going with them and we are then able to signal by shaking our heads."
422,422_3,"This promote collaboration and technology skills.""
"
150,150_0,"""Being the intern that has been here the longest, I often am face with questions from other interns on how processes go, what they should do, where they need to be, and so on."
355,355_0,"""For the festivals I helped put together, I and others had to come up with ideas for things to hand out."
634,634_0,I was helping on a case where two agents were in disagreements on how to achieve a particular task.
1332,1332_1,He's done the same for me with my photos.
582,582_0,"I saw my company manager in meetings where he would form a team of all the department heads and tell them the objective they need to meet and that only working together and communicating effectively is the option forward without having internal conflicts to obtain it.
"
1066,1066_0,"""The ERM department is very small, consisting of only myself, my boss, and my other fellow intern Antonio."
